"CTRIBUCODI","CTRIBUSIGL","CTPMERCODI","ETPMERDESC","CATIVICODI","EATIVIDESC","CTBATVVALO","CTBATVSITU"
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4550003,IMPERMEABILIZACAO EM OBRAS DE ENGENHARIA CIVIL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2992001,MANUTENCAO E REPARACAO DE FORNOS INDUSTRIAIS APARELHOS E EQUIP NELETRICOS P INSTAL TERMICAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,1512101,MATADOURO ABATE DE AVES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3531900,MONTAGEM DE AERONAVES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5279599,REPARACAO OUTROS OBJETOS PESSOAIS E DOMESTICOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9192800,ATIVIDADES DE ORGANIZACOES POLITICAS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,7133100,ALUGUEL DE MAQEQUIP ESCRITORIINFORMATICATELECOMUNI,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,7132300,ALUGUEL DE MAQ EQUIP PCONST ENG CIVIL INCLU ANDAIME,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,7131500,ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,7123400,ALUGUEL DE AEREONAVES SEM TRIPULACAO,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,7122600,ALUGUEL DE EMBARCACOES STRIPULACAOPFINS RECREATI,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,7121800,ALUGUEL DE OUTROS MEIOS DTRANSPORTE TERRESTRE,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,7110200,ALUGUEL DE AUTOMOVEIS SEM MOTORISTA,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,8514603,SERVICOS DE DIALISE,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,8514602,LABORATORIO DE ANALISES CLINICAS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,8514601,ATIVIDADES LABORAT ANATOMIA PATOLOGICA CITOLOGIC,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6323102,MANUT DE AERONAVES NA PISTA,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6323101,OPERACAO DAEROPORTOS E CAMPOS DE ATERRISSAGEM,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6322399,ATIVIDADES AUXILIARES AOS TRANSPORTES AQUAVIARIOS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6322303,LIMPEZA DE CASCOS E MANUT DE NAVIOS NO PORTO,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6322302,REBOCAGEM EM ESTUARIOS E PORTOS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6322301,OPERACAO DE PORTOS E TERMINAIS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6321599,OUTRAS ATIVIDADES AUXILIARES AO TRANSP TERRESTRE,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6321504,CENTRAIS DE CHAMADAS E RESERVA DE TAXIS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6321503,EXPLORACAO DE ESTACIONAMENTO PARA VEICULOS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6321502,OPERACAO DE PONTES TUNEIS E RODOVIAS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6321501,TERMINAIS RODOVIARIOS E FERROVIARIOS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6312602,OUTROS DEPOSITOS DE MERCADORIAS PARA TERCEIROS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6312601,ARMAZENS GERAIS EMISSAO DE WARRANTS,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,6311800,CARGA E DESCARGA,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,8515401,SERVICOS DE ENFERMAGEM,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,8514699,OUTRAS ATIV SERV COMPLEM DIAGNOSTICA E TERAPEUTICA,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,8514606,SERVICOS DE BANCOS DE SANGUE,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,5519099,OUTROS TIPOS DE ALOJAMENTO,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,5519004,PENSAO SEM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,5519003,PENSAO COM SERVICO DE ALIMENTACAO,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,5519002,CAMPING,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,5519001,ALBERGUE,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,5512303,MOTEL SEM SERVICO DE ALIMENTACAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3340505,MANUT REPAR APAR INSTR OPTICO CINEMATOGRAFICO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,161904,SERVICOS DE COLHEITA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8516207,SERVICOS DE REMOCOES DE PACIENTES E ORGAOS HUMANOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7140401,ALUGUEL DE OBJ DE VEST JOIAS CALCADO E OUT ACESSOR,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6559506,SOCIEDADES DE CREDITO AO MICROEMPREENDEDOR,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6599402,SOCIEDADES DE INVESTIMENTOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6323101,OPERACAO DAEROPORTOS E CAMPOS DE ATERRISSAGEM,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9261401,ENTIDADE DESPORTIVA E RECREATIVA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9262201,EXP DE BINGOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9212600,DISTRIBUICAO  DE FILMES E VIDEO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6612599,OUTROS SEGUROS NAO VIDA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6711301,BOLSA DE VALORES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6712105,ADMINISTRACAO CARTEIRA TITULOSVALORES PTERCEIROS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6719903,EMISSAO DE VALES ALIMENT TRANSP E SIMILARES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6720201,CORRETORES AG DE SEG E PLANOS PREVID PRIV E SAUDE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6523400,CAIXAS ECONOMICAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7511600,ADMINISTRACAO PUBLICA EM GERAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9262208,EXPLORACAO DE JOGOS DE SINUCA BILHAR E SIMILARES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9303303,SERVICOS DE SEPULTAMENTO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9303399,OUTRAS ATIV FUNERARIAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9232004,SERVICOS SONORIZACAO ATIVLIGADAS SALAS ESPETACULO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6122002,TRANSPORTE NAV INTER CARGA INTERMUN NURB INTER INTERN,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8022500,EDUCACAO MEDIA DE FORMACAO TECNICA E PROFISSIONAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2961002,INST CONS MANUT MAQUINAS PINDUSTRIA METALURGIC,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3699499,FAB DE PROD DIVERSOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3710901,RECICLAGEM DE SUCATAS DE ALUMINIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4100902,SERVICOS DE MEDICAO DE CONSUMO DE AGUA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4525001,MONTAGEM DE ESTRUTMETALICASEXCLUSIVE ANDAIMES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,161901,JARDINAGEM E SERVDE MANUTDE PARQUESJARDINS E CO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,1811202,CONFECCAO SOB MEDIDA DE PECAS INTIMAS DO VESTUARIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2234900,REPRODUCAO PROGRAMAS INFORMATICA EM DISQUETES FITA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6420321,TELECOMUNICACOES SEM FIO TELEFONIA MOVEL CELULAR,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3392800,MANUT E REPAR DE APAR E INST DE MEDIDA TESTE E CONT EXC EQUIP P CONT DE PROC INDUSTRIAIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6593502,GESTAO DE DIREITOS AUTORAIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4550004,SERVICOS DE PINTURA EM EDIFICACOES EM GERAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8020900,ENSINO MEDIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4549702,INST EQUIP ORIENTACAO NAVEGMARITFLUVIALLACUSTRE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8514604,SERVICOS DE RAIOX RADIODIAGNOSTICO E RADIOTERAPIA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,1812002,CONFECCAO SOB MEDIDA DE PECAS DO VESTUARIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6711304,ADMINISTRACAO DE MERCADORIAS DE BALCAO ORGANIZADOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6719999,OUTRAS ATIV AUILIARES INTERMEDIACAO FINANCEIRA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3021000,MONTAGEM DE COMPUTADORES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8531602,ORFANATOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7139002,ALUGUEL DE MAQEQUIP PEXTRAC MINERPETROLEO SOPERAD,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6111500,TRANSPORTE MARITIMO DE CABOTAGEM,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6592700,SOCIEDADES DE CAPITALIZACAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5272800,RESTAURACAO DE CALCADOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5519004,PENSAO SEM SERVICO DE ALIMENTACAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9239803,CURSOS DE DANCA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9251700,ORGANIZACAO BIBLIOTECONOMIA E DOCUMENTACAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7491804,SERVICOS DE FOTOGRAFIAS AEREASSUBMARINAS SIMILARE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9199500,OUTRAS ATIV ASSOCIATIVAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9211801,ESTUDIOS CINEMATOGRAFICOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6613300,RESSEGUROS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6330400,AGENCIAMENTO TURISMO PASSAGENS E RESERVA DE HOTEIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7499305,SERVICOS ADMINISTRAS PARA TERCEIROS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5020202,SERVICOS DE MANUTENCREPARAC CAMINHAOONIBUSVEICU PESADO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9231204,RESTAURACAO DE OBRAS DE ARTE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7450001,SELECAO E AGENCIAMENTO DE MAODEOBRA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6535800,SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8094200,ENSINO A DISTANCIA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4551902,OBRAS DE ACABAMENTO EM GESSO E ESTUQUE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4543802,INST DE SISTEMAS PREVENCAO CONTRA INCENDIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2512700,RECAUCH REGENER ALINHAM E BALANCEAMENTO DE PNEU,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2839800,SERVICOS DE USINAGEM GALVANOTECNICA E SOLDA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4522501,OBRAS VIARIASRODOVIASVIAS FERREAS E AEROPORTOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4529201,OBRAS MARITIMAS E FLUVIAIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4531400,CONSTRUCAO BARRAGENS REPRESAS P GERACAO DE ENERGIA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3330802,MANUT INST MAQ EQUIP SIST ELETRONICOS DEDICAD AUTO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2929702,INST REPAR MANUT DE OUT MAQ E EQUIP DE USO GERAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,1750702,ALVEJAMENTO TINGIMENTO TORCAO FIO TECIDO CONFECCAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2222502,IMPRESSAO MATERIAL PUSO INDCOMERCE PUBLICITARIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2232200,REPRODUCAO DE FITAS DE VIDEOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6420312,TELECOMUNICACOES COM FIO  SERVICOS DE REDES DE TRANSPORTE DE TELECOMUNICACOES SRTT,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8515406,SERVICOS DE TERAPIA DE NUTRICAO ENTERAL E PARENTERAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2996301,MANUTENCAO E REPARACAO DE MAQUINAS PARA INDUSTRIA METALURGICA  EXC MAQUINASFERRAMENTA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6025903,LOCVEICRODPASSAGCMOTINTERMINTERESTINTERN,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6112300,TRANSPORTE MARITIMO DE LONGO CURSO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6420303,TELECOMUNICACOES POR SATELITE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8515403,CLINICA CENTRO DE PSICOLOGIA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5512303,MOTEL SEM SERVICO DE ALIMENTACAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9253300,ATIVIDADES JARDINS ZOOLOG PARQ RESERVAS ECOLOGICAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7491801,ESTUDIOS FOTOGRAFICOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7230300,PROCESSAMENTO DE DADOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9000099,OUTRAS ATIVIDADES LIMPEZA URBANA E ESGOTO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9231201,COMPANHIAS DE TEATRO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4559499,OUTRAS OBRAS ACABAMENTO CONSTRUCAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6340102,ATIVIDADES DE COMISSARIA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7499308,SERVICOS COBRANCA E DE INFORMACOES CADASTRAIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9309299,OUTRAS ATIV DE SERV PESSOAIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7414400,GESTAO DE PARTICIPACAO SOCIETARIAS HOLDINGS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7420903,SERVICOS TECNICOS DE CARTOGRAFIA TOPOGRAFIA E GEODESIA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7440399,OUTROS SERVICOS DE PUBLICIDADE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6021600,TRANSPORTE FERROV PASSAG MUNIC INTERM METROPOLITANO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6024003,TRANSPORTE RODOV PASSAGEIROS REGULAR INTERESTADUAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6534001,SOCIEDADES DE CREDITO IMOBILIARIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5111000,REPRESENTANTE COMERC PROD AGRICANIMAL VIVOPROD TEXTI,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5113600,REPRESENTANTE COMERC MADEIRAMAT CONSTRUCAOFERRAGENS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5115200,REPRESENTANTE COMERC MOVEIS E ART USO DOMESTICO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2921102,INST CONS MANUT FORNOS INDEQUIP NELETRICO PTER,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3310305,SERVICOS DE PROTESES EM GERAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3511401,MONTAGEM E REPARACAO DE EMBARCACAO DE GRANDE PORTE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3612902,SERVICOS DE MONTAGEM MOVEIS DMETAL PCONSUMIDOR FINAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2962902,INST CONS MANUT MAQEQUIPPINDALIMENTAR BEBFUMO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5118700,REPRESENTANTE COMERC ESPECIALIZADO EM PRODUTOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4010003,SERVICOS DE MEDICAO DE CONSUMO DE ENERGIA ELETRICA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2922002,INST CONS MANUT ESTUFAS ELETRICA PFINS INDUSTRIAI,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3022800,MONTAGEM EQUIPPERIFERICO PMAQELETRONICAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2821502,MANUT REPAR TANQUE RESERV MET CALDEIRA PAQUECIMEN,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4529204,CONSTRUCAO DE REDES DE TRANPORTES POR DUTOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5511503,MOTEL COM SERVICO DE ALIMENTACAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8099305,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4541101,INSTALACAO E MANUTENCAO ELETRICA EM EDIFICACOES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3181002,MANUTENCAO E REPARACAO DE TRANSFORMADORES INDUTORES CONVERSORES SINCRONIZADORES E SEM,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9309203,EXPLORACAO DE MAQUINAS DE SERVICOS PESSOAIS ACIONADAS POR MOEDA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9211804,ESTUDIOS DE GRAVACAO DE SOM,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7492600,ATIV ENVASAMENTO E EMPACOTAMENTO POR CONTA TERCEIR,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2912202,REPARACAO E MANUT DE BOMBAS E CARNEIROS HIDRAULICO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6420304,OUTRAS TELECOMUNICACOES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5519001,ALBERGUE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4523300,GRANDES ESTRUTURAS E OBRAS DE ARTE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2924602,INST CONS MANUT MAQAPARREFRIGVENTDUSO INDUSTR,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2991202,MANUTENCAO E REPARACAO DE BOMBAS E CARNEIROS HIDRAULICOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8516202,SERVICOS DE ACUPUNTURA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8532402,CENTRO REABILITACAO PDEPENDQUIMICOS SALOJAMENTO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6030500,TRANSPORTE DUTOVIARIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6599407,GESTAO FUNDOS PFINS DIVERSOSEXCLUSINVESTIMENTO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6611700,SEGUROS DE VIDA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5279501,CHAVEIROS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6321502,OPERACAO DE PONTES TUNEIS E RODOVIAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8514601,ATIVIDADES LABORAT ANATOMIA PATOLOGICA CITOLOGIC,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9261404,ENSINO DE ESPORTES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,9262204,EXP DE OUT JOGOS DE AZAR,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7140404,ALUGUEL DE MATERIAL MEDICO E PARAMEDICO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6621400,PREVIDENCIA PRIVADA FECHADA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7020300,ALUGUEL DE IMOVEIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6411401,ATIVIDADES CORREIO NACIONAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6412200,SERVICOS DE MALOTES ENTREGA RAP NAO REALIZ P CORREIO NACI,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6524201,COOPERATIVA DE CREDITO ASSOCIACOES DE POUPANCAS E,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6533100,BANCOS DE DESENVOLVIMENTO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7521300,RELACOES EXTERIORES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7411002,ATIVIDADES CARTORIAIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7412801,ATIVIDADES DE CONTABILIDADE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7413600,PESQUISAS DE MERCADO E DE OPINIAO PUBLICA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7460803,SERVICOS DE ADESTRAMENTO DE CAES DE GUARDA,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6026701,TRANSPORTE RODOV DE CARGAS EM GERAL MUNICIPAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,6559501,ADMINISTRACAO DE CONSORCIOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,8513801,ATIV CLINICA MEDICA CLIN CONSULTORIO AMBULATORIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2914902,REPARACAO E MANUT DE COMPRESSORES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2965302,INST CONS MANUT MAQAPARELHOS PINDCELULOSEPAPEL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3710999,RECICLAGEM DE SUCATAS METALICAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,1931302,SERVICOS DE CORTE E ACABAMENTO DE CALCADOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2214400,EDICAO DE DISCOS FITAS E OUTROS MATERIAIS GRAVADO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2992099,MANUTENCAO E REPAR DE OUTRAS MAQ E EQUIP DE USO GERAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,7221400,DESENVOLVIMENTO E EDICAO DE SOFTWARE PRONTO PARA USO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3394400,MANUTENCAO E REPARACAO DE APARELHOS E INSTRUMENTOS OPTICOS E CINEMATOGRAFICOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,5513102,APARTHOTEL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4550001,OBRAS DE ALVENARIA E REBOCO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,2992003,MANUTENCAO E REPARACAO DE MAQ E APARELHOS DE REFRIGERACAO E VENTILACAO P USOS IND E COMERCIAL,,A
